id,code,name,description
tabla34_3E0206,3E0206,Gastos pagados por anticipado,
tabla34_3E0219,3E0219,Otros activos,
tabla34_3E0207,3E0207,"Tributos, participaciones y cuentas por pagar diversas",
tabla34_3E0208,3E0208,Cuentas por pagar a intermediarios y auxiliares,
tabla34_3E0209,3E0209,Cuentas por pagar a asegurados,
tabla34_3E0214,3E0214,Cuentas por pagar reaseguradores y coaseguradores,
tabla34_3E0215,3E0215,Reservas técnicas para siniestros,
tabla34_3E0301,3E0301,Efectivo y equivalente de efectivo proveniente de las actividades de operación,
tabla34_3E0401,3E0401,Venta de Inversiones Financieras e Inversiones en Inmuebles ,
tabla34_3E0402,3E0402,"Venta de Inmuebles, Muebles y Equipos",
tabla34_3E0409,3E0409,Venta de otros activos,
tabla34_3E0432,3E0432,Dividendos recibidos,
tabla34_3E0403,3E0403,Otros cobros de efectivo relativos a la actividad.,
tabla34_3E0404,3E0404,Compra de Inversiones Financieras e Inversiones en Inmuebles ,
tabla34_3E0405,3E0405,"Compra de Inmuebles, Muebles y Equipos",
tabla34_3E0406,3E0406,Compra de Activos Intangibles ,
tabla34_3E0429,3E0429,Compra de otros activos,
tabla34_3E0407,3E0407,Otros pagos de efectivo relativos a la actividad.,
tabla34_3E0408,3E0408,Efectivo neto  proveniente de las Actividades de Inversion,
tabla34_3E0508,3E0508,Aumento de obligaciones financieras,
tabla34_3E0510,3E0510,Emisión de instrumentos de patrimonio,
tabla34_3E0503,3E0503,Otras entradas relacionadas a la actividad de financiamiento,
tabla34_3E0511,3E0511,Pago de obligaciones financieras,
tabla34_3E0524,3E0524,Recompra de las propias acciones,
tabla34_3E0512,3E0512,Dividendos pagados,
tabla34_3E0506,3E0506,Otras salidas relacionadas a la actividad de financiamiento.,
tabla34_3E0507,3E0507,Flujo de efectivo netos de  actividades de financiamiento,
tabla34_3E0603,3E0603,Aumento neto (disminución) en el efctivo y equivalente de efectivo antes del efecto de las variaciones en el tipo de cambio,
tabla34_3E0604,3E0604,Efecto de las variaciones en el tipo de cambio en el efectivo y equivalente de efectivo,
tabla34_3E0601,3E0601,Aumento (Dism) Neto de Efectivo y Equivalente de Efectivo,
tabla34_3E0602,3E0602,Saldo Efectivo y Equivalente de Efectivo al Inicio del Período,
tabla34_3E0701,3E0701,SALDO DE EFECTIVO Y EQUIVALENTE DE EFECTIVO AL FINALIZAR EL PERIODO,
tabla34_4E0101,4E0101,Saldos al 1ero. de enero de,
tabla34_4E0131,4E0131,Ajustes por cambios en políticas contables ,
tabla34_4E0132,4E0132, Ajustes por corrección de errores,
tabla34_4E0133,4E0133,Saldo Inicial después de ajustes,
tabla34_4E0111,4E0111,Resultado del Ejercicio,
tabla34_4E0134,4E0134,Otro Resultado Integral,
tabla34_4E0135,4E0135,Resultado Integral Total,
tabla34_4E0136,4E0136,Transferencia de Resultado del Ejercicio a Resultados acumulados,
tabla34_4E0104,4E0104,Dividendos en efectivo declarados,
tabla34_4E0137,4E0137,Emisión de acciones  de Capital (distinto a combinación de negocios),
tabla34_4E0138,4E0138,Reducción de Capital (distinto a combinación de negocios),
tabla34_4E0139,4E0139,Incremento (disminución) de Combinaciones de Negocios,
tabla34_4E0140,4E0140,Incremento (disminución) por transacciones de acciones en tesorería,
tabla34_4E0141,4E0141,Incremento (Disminución) por Transferencia y Otros Cambios,
tabla34_4E0142,4E0142,Total de cambios en el patrimonio,
tabla34_4E01ST,4E01ST,Saldos al 31 de diciembre de ,
tabla34_4E0201,4E0201,Saldos al 1ero. de enero de,
tabla34_4E0231,4E0231,Ajustes por cambios en políticas contables ,
tabla34_4E0232,4E0232, Ajustes por corrección de errores,
tabla34_4E0233,4E0233,Saldo Inicial después de ajustes,
tabla34_4E0211,4E0211,Resultado del Ejercicio,
tabla34_4E0234,4E0234,Otro Resultado Integral,
tabla34_4E0235,4E0235,Resultado Integral Total,
tabla34_4E0236,4E0236,Transferencia de Resultado del Ejercicio a Resultados acumulados,
tabla34_4E0204,4E0204,Dividendos en efectivo declarados,
tabla34_4E0237,4E0237,Emisión de acciones  de Capital (distinto a combinación de negocios),
tabla34_4E0238,4E0238,Reducción de Capital (distinto a combinación de negocios),
tabla34_4E0239,4E0239,Incremento (disminución) de Combinaciones de Negocios,
tabla34_4E0240,4E0240,Incremento (disminución) por transacciones de acciones en tesorería,
tabla34_4E0241,4E0241,Incremento (Disminución) por Transferencia y Otros Cambios,
tabla34_4E0242,4E0242,Total de cambios en el patrimonio,
tabla34_4E02ST,4E02ST,Saldos al 31 de diciembre de ,
tabla34_2E0101,2E0101,Primas de Seguros (Neto),
tabla34_2E0102,2E0102,Reaseguro Aceptado (Neto),
tabla34_2E0103,2E0103,Ajuste de Reservas Técnicas de Primas de Seg. y Reaseg. Aceptado,
tabla34_2E0201,2E0201,TOTAL PRIMAS NETAS DEL EJERCICIO,
tabla34_2E0301,2E0301,Primas Cedidas Netas ,
tabla34_2E0401,2E0401,Ajuste de Reservas Técnicas de Primas Cedidas,
tabla34_2E0501,2E0501,TOTAL PRIMAS CEDIDAS NETAS DEL EJERCICIO,
tabla34_2E0602,2E0602,PRIMAS GANADAS NETAS ,
tabla34_2E0701,2E0701,Siniestros de primas de seguros (netos),
tabla34_2E0702,2E0702,Siniestros de reaseguros aceptados (netos),
tabla34_2E0703,2E0703,Siniestros de primas cedidas (netos),
tabla34_2E0704,2E0704,Recuperos y Salvamentos,
tabla34_2E0706,2E0706,SINIESTROS INCURRIDOS (NETOS),
tabla34_2E0705,2E0705,Ajuste de Reservas para Riesgos Catastróficos,
tabla34_2E0901,2E0901,RESULTADO TECNICO BRUTO,
tabla34_2E1001,2E1001,Comisiones sobre Primas de Seguros (netas),
tabla34_2E1002,2E1002,Comisiones sobre Reaseguro Aceptado (netas),
tabla34_2E1003,2E1003,Comisiones de Primas Cedidas (netas),
tabla34_2E1007,2E1007,COMISIONES (NETAS),
tabla34_2E1004,2E1004,Ingresos Técnicos Diversos,
tabla34_2E1005,2E1005,Gastos Técnicos Diversos,
tabla34_2E1008,2E1008,"Ingresos (Egresos) Diversos, neto",
tabla34_2E1101,2E1101,RESULTADO TÉCNICO,
tabla34_2E1201,2E1201,Ingresos de Inversiones y Otros Ingresos Financieros,
tabla34_2E1202,2E1202,Gastos de inversiones y financieros.,
tabla34_2E1204,2E1204,Provisiones para activos no corrientes mantenidos para la venta,
tabla34_2E1301,2E1301,RESULTADO DE INVERSIONES,
tabla34_2E1401,2E1401,Gastos de Administración (Neto de Ingresos por Servicios y Otros),
tabla34_2E1508,2E1508,RESULTADO DE OPERACIÓN  ANTES DE IMPUESTO A LA RENTA,
tabla34_2E1602,2E1602,Impuesto a la Renta ,
tabla34_2E2101,2E2101,UTILIDAD (PÉRDIDA) NETA DEL EJERCICIO,
tabla34_5E0101,5E0101,Ganancia (Pérdida)  Neta del Ejercicio,
tabla34_5E0102,5E0102,Diferencia de cambio  por conversión de operaciones en el extranjero,
tabla34_5E0103,5E0103,Ganancias (pérdidas) de inversiones en instrumentos de patrimonio al valor razonable,
tabla34_5E0104,5E0104,Coberturas del flujo de efectivo,
tabla34_5E0105,5E0105,Coberturas de inversión neta de negocios en el extranjero,
tabla34_5E0106,5E0106,"Participación en otro resultado integral de subsidiarias, asociadas y negocios conjuntos",
tabla34_5E0107,5E0107,Superávit de revaluación ,
tabla34_5E0108,5E0108,Otros,
tabla34_5E01ST,5E01ST,Otro resultado integral antes de impuestos ,
tabla34_5E0202,5E0202,Diferencia de cambio  por conversión de operaciones en el extranjero,
tabla34_5E0203,5E0203,Ganancias (pérdidas) de inversiones en instrumentos de patrimonio al valor razonable,
tabla34_5E0204,5E0204,Coberturas del flujo de efectivo,
tabla34_5E0205,5E0205,Coberturas de inversión neta de negocios en el extranjero,
tabla34_5E0206,5E0206,"Participación en otro resultado integral de subsidiarias, asociadas y negocios conjuntos",
tabla34_5E0207,5E0207,Superávit de revaluación ,
tabla34_5E0208,5E0208,Otros,
tabla34_5E02ST,5E02ST,Suma de impuestos a las ganancias relacionados con componentes de otro resultado integral,
tabla34_5E03ST,5E03ST,Otros resultado integral,
tabla34_5E04ST,5E04ST,"Resultado  integral total del ejercicio, neto del impuesto a las ganancias",
tabla34_1F0101,1F0101,DISPONIBLE,
tabla34_1F0105,1F0105,Caja,
tabla34_1F0106,1F0106,Banco Central de Reserva del Perú,
tabla34_1F0107,1F0107,Bancos y otras empresas del sistema financiero del país,
tabla34_1F0108,1F0108,Bancos y otras instituciones financieras del exterior,
tabla34_1F0104,1F0104,Canje,
tabla34_1F0109,1F0109,Otras disponibilidades,
tabla34_1F0201,1F0201,FONDOS INTERBANCARIOS,
tabla34_1F0301,1F0301,INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS,
tabla34_1F0302,1F0302,Instrumento de Capital,
tabla34_1F0303,1F0303,Instrumento de Deuda,
tabla34_1F0307,1F0307,Inversiones en Commodities,
tabla34_1F0135,1F0135,INVERSIONES DISPONIBLES PARA LA VENTA,
tabla34_1F0304,1F0304,Instrumentos representativos de Capital,
tabla34_1F0305,1F0305,Instrumentos representativos de deuda,
tabla34_1F0306,1F0306,INVERSIONES A VENCIMIENTO,
tabla34_1F0111,1F0111,CARTERA DE CREDITOS   ,
tabla34_1F0115,1F0115,Cartera de Créditos Vigentes,
tabla34_1F0116,1F0116,Cartera de Créditos Reestructurados,
tabla34_1F0117,1F0117,Cartera de Créditos Refinanciados,
tabla34_1F0118,1F0118,Cartera de Créditos Vencidos,
tabla34_1F0119,1F0119,Cartera de Créditos en Cobranza Judicial,
tabla34_1F0121,1F0121,(-) Provisiones para Créditos ,
tabla34_1F0131,1F0131,DERIVADOS PARA NEGOCIACIÓN,
tabla34_1F0132,1F0132,DERIVADOS DE COBERTURA,
tabla34_1F0112,1F0112,CUENTAS POR COBRAR,
tabla34_1F0124,1F0124,Cuentas por Cobrar por Venta de Bienes y Servicios y Fideicomiso (neto),
tabla34_1F0125,1F0125,Otras Cuentas por Cobrar (neto),
tabla34_1F1001,1F1001,"BIENES REALIZABLES RECIBIDOS EN PAGO, ADJUDICADOS ",
tabla34_1F1002,1F1002,Bienes Realizables,
tabla34_1F1003,1F1003,Bienes  Recibidos en Pago y Adjudicados,
tabla34_1F1905,1F1905,PARTICIPACIONES,
tabla34_1F0133,1F0133,Subsidiarias,
tabla34_1F0134,1F0134,Asociadas y participaciones en negocios conjuntos,
tabla34_1F1909,1F1909,Otras,
tabla34_1F1701,1F1701,"INMUEBLES, MOBILIARIO Y EQUIPO (NETO)",
tabla34_1F1907,1F1907,ACTIVO INTANGIBLE DISTINTO DE LA PLUSVALIA,
tabla34_1F1912,1F1912,PLUSVALIA,
tabla34_1F1916,1F1916,IMPUESTOS CORRIENTES,
tabla34_1F1914,1F1914,IMPUESTO A LA RENTA  DIFERIDO,
tabla34_1F1917,1F1917,ACTIVOS NO CORRIENTES MANTENIDOS PARA LA VENTA,
tabla34_1F1801,1F1801,OTROS ACTIVOS                                                             ,
tabla34_1F2001,1F2001,TOTAL DEL ACTIVO                                                                    ,
tabla34_1F3401,1F3401,CONTINGENTES DEUDORAS ,
tabla34_1F3402,1F3402,CUENTAS DE ORDEN DEUDORAS,
tabla34_1F3403,1F3403,CONTRACUENTA DE CUENTAS DE ORDEN ACREEDORAS,
tabla34_1F3404,1F3404,"FIDEICOMISOS, COMISIONES DE CONFIANZA DEUDORAS Y CUENTAS POR CONTRA ACREEDORAS DE FIDEICOMISOS",
tabla34_1F2101,1F2101,OBLIGACIONES CON EL PUBLICO,
tabla34_1F2201,1F2201,Obligaciones a la Vista,
tabla34_1F2202,1F2202,Obligaciones por Cuentas de Ahorro,
tabla34_1F2203,1F2203,Obligaciones por Cuentas a Plazo,
tabla34_1F2209,1F2209,Otras Obligaciones,
tabla34_1F2301,1F2301,FONDOS INTERBANCARIOS,
tabla34_1F2703,1F2703,DEPÓSITOS DE EMPRESAS DEL SISTEMA FINANCIERO Y ORGANISMOS FINANCIEROS INTERNACIONALES,
tabla34_1F2708,1F2708,Depósitos a la Vista,
tabla34_1F2709,1F2709,Depósitos de Ahorro,
tabla34_1F2710,1F2710,Depósitos a Plazo,
tabla34_1F2401,1F2401,ADEUDOS Y OBLIGACIONES FINANCIERAS,
tabla34_1F2402,1F2402,Adeudos y Obligaciones con el Banco Central de Reserva del Perú,
tabla34_1F2403,1F2403,Adeudos y Obligaciones con Empresas e instituciones financieras del  país ,
tabla34_1F2404,1F2404,Adeudos y Obligaciones con Empresas del Exterior y Organismos Financieros Internacionales ,
tabla34_1F2405,1F2405,Otros Adeudos  y  Obligaciones del país y del exterior,
tabla34_1F2406,1F2406,Valores y Títulos,
tabla34_1F2407,1F2407,DERIVADOS PARA NEGOCIACIÓN,
tabla34_1F2408,1F2408,DERIVADOS DE COBERTURA,
tabla34_1F2706,1F2706,CUENTAS POR PAGAR,
tabla34_1F3006,1F3006,PROVISIONES,
tabla34_1F3012,1F3012,Provisión  para Créditos Contingentes,
tabla34_1F3025,1F3025,Provisión para litigio y demandas,
tabla34_1F3028,1F3028,Otros,
tabla34_1F3029,1F3029,IMPUESTOS CORRIENTES,
tabla34_1F3026,1F3026,IMPUESTO A LA RENTA  DIFERIDO,
tabla34_1F3007,1F3007,OTROS PASIVOS,
tabla34_1F3101,1F3101,TOTAL DEL PASIVO,
tabla34_1F3301,1F3301,Capital social ,
tabla34_1F3302,1F3302,Capital adicional,
tabla34_1F3314,1F3314,Acciones Propias en Cartera,
tabla34_1F3303,1F3303,Reservas,
tabla34_1F3304,1F3304,Resultados Acumulados,
tabla34_1F3305,1F3305,Resultado Neto del Ejercicio,
tabla34_1F3312,1F3312,Ajustes al Patrimonio,
tabla34_1F3306,1F3306,TOTAL DEL PATRIMONIO,
tabla34_1F3307,1F3307,TOTAL DEL  PASIVO Y PATRIMONIO,
tabla34_3F0101,3F0101,RESULTADO NETO DEL EJERCICIO,
tabla34_3F0301,3F0301,Depreciación y amortización,
tabla34_3F0317,3F0317,Provisiones,
tabla34_3F0313,3F0313,Deterioro,
tabla34_3F0309,3F0309,Otros ajustes,
tabla34_3F0418,3F0418,Creditos,
tabla34_3F0419,3F0419,Inversiones a valor razonable con cambios en resultados,
tabla34_3F0420,3F0420,Disponibles para la venta,
tabla34_3F0405,3F0405,Cuentas por cobrar y otras,
tabla34_3F0421,3F0421,"Pasivos financieros, no subordinados",
tabla34_3F0406,3F0406,Cuentas por pagar y otras,
tabla34_3F0422,3F0422,Flujos de efectivo y equivalente al efectivo después de ajustes y variaciones neta en activos y pasivos,
tabla34_3F0415,3F0415,Impuesto a las ganancias (pagados) cobrados,
tabla34_3F0501,3F0501,FLUJOS DE EFECTIVO  NETO DE ACTIVIDADES DE OPERACIÓN,
tabla34_3F0622,3F0622,Entrada por venta de participaciones,
tabla34_3F0623,3F0623,Salida por compra en participaciones,
tabla34_3F0624,3F0624,"Entrada  por venta de intangibles e inmuebles,  mobiliario y equipos",
tabla34_3F0625,3F0625,"Salida por compras de intangibles e inmuebles, mobiliario y equipos",
tabla34_3F0626,3F0626,Entrada de instrumento de deuda mantenidos hasta el vencimiento,
tabla34_3F0627,3F0627,Salida de instrumento de deuda mantenidos hasta el vencimiento,
tabla34_3F0613,3F0613,Otras entradas relacionadas a actividades de inversión,
tabla34_3F0621,3F0621,Otras salidas relacionadas a actividades de inversión,
tabla34_3F0701,3F0701,FLUJOS DE EFECTIVO  NETO DE ACTIVIDADES DE INVERSIÓN,
tabla34_3F0815,3F0815,Entrada por la emisión de pasivos financieros subordinados,
tabla34_3F0816,3F0816,Salida por el rescate de pasivos fiancieros subordinados,
tabla34_3F0804,3F0804,Entrada por emisión de instrumentos de patrimonio ,
tabla34_3F0808,3F0808,Dividendos pagados ,
tabla34_3F0817,3F0817,Otras entradas relacionadas a las actividades de financiamiento,
tabla34_3F0818,3F0818,Otras salidas relacionadas a las actividades de financiamiento,
tabla34_3F0901,3F0901,FLUJOS DE EFECTIVO NETO  ACTIVIDADES DE FINANCIAMIENTO,
tabla34_3F1002,3F1002,Aumento  neto (disminución) en efectivo y equivalente de efectivo antes  del efecto de las variaciones en el tipo de cambio,
tabla34_3F1003,3F1003,Efectos de las variaciones en el tipo de cambio en el efectivo y equivalente de efectivo,
tabla34_3F1001,3F1001,Aumento neto (disminución) de efectivo y equivalentes al efectivo,
tabla34_3F1101,3F1101,Efectivo y equivalentes al efectivo al inicio del período,
tabla34_3F1201,3F1201,Efectivo y equivalentes al efectivo al finalizar el período,
tabla34_4F0101,4F0101,Saldos al 1ero. de enero de,
tabla34_4F0131,4F0131,Ajustes por cambios en políticas contables ,
tabla34_4F0132,4F0132, Ajustes por corrección de errores,
tabla34_4F0133,4F0133,Saldo Inicial después de ajustes,
tabla34_4F0111,4F0111,Resultado del Ejercicio,
tabla34_4F0134,4F0134,Otro Resultado Integral,
tabla34_4F0135,4F0135,Resultado Integral Total,
tabla34_4F0136,4F0136,Transferencia de Resultado del Ejercicio a Resultados acumulados,
tabla34_4F0104,4F0104,Dividendos en efectivo declarados,
tabla34_4F0137,4F0137,Emisión de acciones  de Capital (distinto a combinación de negocios),
tabla34_4F0138,4F0138,Reducción de Capital (distinto a combinación de negocios),
tabla34_4F0139,4F0139,Incremento (disminución) de Combinaciones de Negocios,
tabla34_4F0140,4F0140,Incremento (disminución) por transacciones de acciones en tesorería,
tabla34_4F0141,4F0141,Incremento (Disminución) por Transferencia y Otros Cambios,
tabla34_4F0142,4F0142,Total de cambios en el patrimonio,
tabla34_4F01ST,4F01ST,Saldos al 31 de diciembre de ,
tabla34_4F0201,4F0201,Saldos al 1ero. de enero de,
tabla34_4F0231,4F0231,Ajustes por cambios en políticas contables ,
tabla34_4F0232,4F0232, Ajustes por corrección de errores,
tabla34_4F0233,4F0233,Saldo Inicial después de ajustes,
tabla34_4F0211,4F0211,Resultado del Ejercicio,
tabla34_4F0234,4F0234,Otro Resultado Integral,
tabla34_4F0235,4F0235,Resultado Integral Total,
tabla34_4F0236,4F0236,Transferencia de Resultado del Ejercicio a Resultados acumulados,
tabla34_4F0204,4F0204,Dividendos en efectivo declarados,
tabla34_4F0237,4F0237,Emisión de acciones  de Capital (distinto a combinación de negocios),
tabla34_4F0238,4F0238,Reducción de Capital (distinto a combinación de negocios),
tabla34_4F0239,4F0239,Incremento (disminución) de Combinaciones de Negocios,
tabla34_4F0240,4F0240,Incremento (disminución) por transacciones de acciones en tesorería,
tabla34_4F0241,4F0241,Incremento (Disminución) por Transferencia y Otros Cambios,
tabla34_4F0242,4F0242,Total de cambios en el patrimonio,
tabla34_4F02ST,4F02ST,Saldos al 31 de diciembre de ,
tabla34_2F0208,2F0208,Disponible,
tabla34_2F0209,2F0209,Fondos interbancarios,
tabla34_2F0226,2F0226,Inversiones a valor razonable con cambios en resultados,
tabla34_2F0227,2F0227,Inversiones disponibles para la venta,
tabla34_2F0228,2F0228,Inversiones a vencimiento,
tabla34_2F0212,2F0212,Cartera de créditos directos ,
tabla34_2F0225,2F0225,Resultado por operaciones de cobertura,
tabla34_2F0213,2F0213,Cuentas por cobrar,
tabla34_2F0218,2F0218,Otros ingresos financieros ,
tabla34_2F0101,2F0101,TOTAL INGRESOS POR INTERESES,
tabla34_2F0409,2F0409,Obligaciones con el público,
tabla34_2F0410,2F0410,Fondos interbancarios,
tabla34_2F0412,2F0412,Depósitos de empresas del sistema financiero y organismos financieros internacionales,
tabla34_2F0404,2F0404,Adeudos y obligaciones financieras ,
tabla34_2F0429,2F0429,Adeudos y obligaciones con el Banco Central de Reserva del Perú,
tabla34_2F0430,2F0430,Adeudos y obligaciones del sistema financiero del país,
tabla34_2F0414,2F0414,Adeudos y Obligaciones con Instituciones Financieras del Exter. y Organ. Financ. Internac. ,
tabla34_2F0415,2F0415,Otros Adeudos y Obligaciones del  País y del Exterior  ,
tabla34_2F0418,2F0418,Comisiones y otros cargos por adeudos y obligaciones financieras,
tabla34_2F0417,2F0417,"Valores, Títulos y Obligaciones en Circulación",
tabla34_2F0416,2F0416,Intereses de cuentas por pagar,
tabla34_2F0427,2F0427,Resultado por operaciones de cobertura,
tabla34_2F0421,2F0421,Otros Gastos Financieros,
tabla34_2F0301,2F0301,TOTAL GASTOS POR INTERESES,
tabla34_2F2301,2F2301,MARGEN FINANCIERO BRUTO,
tabla34_2F2306,2F2306,(-) Provisiones para créditos directos,
tabla34_2F2401,2F2401,MARGEN FINANCIERO NETO,
tabla34_2F2402,2F2402,INGRESOS POR SERVICIOS FINANCIEROS ,
tabla34_2F2403,2F2403,Ingresos por créditos indirectos,
tabla34_2F2404,2F2404,Ingresos por Fideicomisos y Comisiones de Confianza,
tabla34_2F2405,2F2405,Ingresos Diversos ,
tabla34_2F2501,2F2501,GASTOS POR SERVICIOS FINANCIEROS,
tabla34_2F2502,2F2502,Gastos por créditos indirectos,
tabla34_2F2503,2F2503,Gastos por Fideicomisos y Comisiones de Confianza,
tabla34_2F0407,2F0407,Prima al fondo de seguro de deposito,
tabla34_2F2504,2F2504,Gastos Diversos,
tabla34_2F2505,2F2505,MARGEN FINANCIERO NETO DE INGRESOS Y GASTOS POR SERVICIOS FINANCIEROS,
tabla34_2F2506,2F2506,RESULTADO POR OPERACIONES FINANCIERAS (ROF),
tabla34_2F2507,2F2507,   Inversiones a valor razonable con cambios en resultados,
tabla34_2F2508,2F2508,   Inversiones en comodities,
tabla34_2F2509,2F2509,Inversiones disponibles para la venta,
tabla34_2F2510,2F2510,Derivados de negociación,
tabla34_2F2511,2F2511,Resultado por operaciones de cobertura,
tabla34_2F2512,2F2512,Ganancias (pérdidas) en participaciones,
tabla34_2F2513,2F2513,Utilidad- pérdida en diferencia de cambio,
tabla34_2F2514,2F2514,Otros,
tabla34_2F2601,2F2601,MARGEN OPERACIONAL,
tabla34_2F2603,2F2603,Gastos de Personal y Directorio,
tabla34_2F2604,2F2604,Gastos por Servicios Recibidos de Terceros,
tabla34_2F2605,2F2605,Impuestos y Contribuciones,
tabla34_2F0906,2F0906,DEPRECIACIONES Y AMORTIZACIONES,
tabla34_2F2701,2F2701,MARGEN OPERACIONAL NETO ,
tabla34_2F2705,2F2705,Provisiones para créditos indirectos,
tabla34_2F2703,2F2703,Provisiones para Incobrabilidad de cuentas por cobrar,
tabla34_2F2704,2F2704,"Provisión para bienes realizable, recibidos en pago, recuperados y adjudicados y otros",
tabla34_2F2716,2F2716,Provisión para activos no corrientes mantenidos para la venta,
tabla34_2F2713,2F2713,Deterioro de inversiones,
tabla34_2F2714,2F2714,"Deterioro de inmuebles, mobiliario y equipo",
tabla34_2F2715,2F2715,Deterioro de activos intangibles,
tabla34_2F2709,2F2709,Provisiones para litigios y demandas,
tabla34_2F2710,2F2710,Otras  provisiones,
tabla34_2F2801,2F2801,RESULTADO DE OPERACIÓN,
tabla34_2F2802,2F2802,Otros ingresos y egresos,
tabla34_2F1302,2F1302,RESULTADO DEL EJERCICIO ANTES DE IMPUESTO A LA RENTA,
tabla34_2F1403,2F1403,IMPUESTO A LA RENTA,
tabla34_2F1901,2F1901,RESULTADO NETO DEL EJERCICIO,
tabla34_5F0101,5F0101,Ganancia (Pérdida)  Neta del Ejercicio,
tabla34_5F0102,5F0102,Diferencia de cambio  por conversión de operaciones en el extranjero,
tabla34_5F0103,5F0103,Ganancias (pérdidas) de inversiones en instrumentos de patrimonio al valor razonable,
tabla34_5F0104,5F0104,Coberturas del flujo de efectivo,
tabla34_5F0105,5F0105,Coberturas de inversión neta de negocios en el extranjero,
tabla34_5F0106,5F0106,"Participación en otro resultado integral de subsidiarias, asociadas y negocios conjuntos",
tabla34_5F0107,5F0107,Superávit de revaluación ,
tabla34_5F0108,5F0108,Otros,
tabla34_5F01ST,5F01ST,Otro resultado integral antes de impuestos ,
tabla34_5F0202,5F0202,Diferencia de cambio  por conversión de operaciones en el extranjero,
tabla34_5F0203,5F0203,Ganancias (pérdidas) de inversiones en instrumentos de patrimonio al valor razonable,
tabla34_5F0204,5F0204,Coberturas del flujo de efectivo,
tabla34_5F0205,5F0205,Coberturas de inversión neta de negocios en el extranjero,
tabla34_5F0206,5F0206,"Participación en otro resultado integral de subsidiarias, asociadas y negocios conjuntos",
tabla34_5F0207,5F0207,Superávit de revaluación ,
tabla34_5F0208,5F0208,Otros,
tabla34_5F02ST,5F02ST,Suma de impuestos a las ganancias relacionados con componentes de otro resultado integral,
tabla34_5F03ST,5F03ST,Otros resultado integral,
tabla34_5F04ST,5F04ST,"Resultado  integral total del ejercicio, neto del impuesto a las ganancias",
tabla34_1A0109,1A0109,Efectivo y Equivalentes de efectivo,
tabla34_1A0114,1A0114,Valores Negociables de Propiedad de las AFP,
tabla34_1A0103,1A0103,Cuentas por Cobrar Comerciales (neto),
tabla34_1A0104,1A0104,Cuentas por Cobrar a vinculadas  ,
tabla34_1A0105,1A0105,Otras Cuentas por Cobrar (neto),
tabla34_1A0107,1A0107,Gastos Contratados por Anticipado,
tabla34_1A0122,1A0122,Impuesto Corriente,
tabla34_1A0113,1A0113,Otros Activos,
tabla34_1A01ST,1A01ST,Total Activo Corriente,
tabla34_1A0219,1A0219,Encaje legal,
tabla34_1A0217,1A0217,Inversiones de Propiedad de la AFP,
tabla34_1A0202,1A0202,Cuentas por Cobrar a vinculadas (neto),
tabla34_1A0203,1A0203,Otras Cuentas por Cobrar (neto),
tabla34_1A0205,1A0205,"Inmuebles,  Muebles y Equipo (neto)",
tabla34_1A0206,1A0206,Activos  Intangibles (neto),
tabla34_1A0221,1A0221,Activo por Impuesto a la Renta Diferido,
tabla34_1A0208,1A0208,Otros Activos,
tabla34_1A02ST,1A02ST,Total Activo No Corriente,
tabla34_1A020T,1A020T,TOTAL ACTIVO,
tabla34_1A0801,1A0801,Registro de cartas fianza,
tabla34_1A0802,1A0802,Instrumentos Derivados,
tabla34_1A0803,1A0803,Bonos de reconocimiento entregados en custodia,
tabla34_1A0804,1A0804,Custodia de valores,
tabla34_1A0805,1A0805,Control de cheques recibidos de compañía de seguros,
tabla34_1A0306,1A0306,Sobregiros Bancarios ,
tabla34_1A0309,1A0309,Parte corriente de deudas a largo plazo,
tabla34_1A0302,1A0302,Cuentas por Pagar Comerciales ,
tabla34_1A0303,1A0303,Cuentas por Pagar a vinculadas,
tabla34_1A0312,1A0312,Dividendos por pagar,
tabla34_1A0318,1A0318,Impuesto a la renta Corrientes,
tabla34_1A0304,1A0304,Otras Cuentas por Pagar,
tabla34_1A0313,1A0313,Beneficios sociales a los trabajadores,
tabla34_1A0314,1A0314,Provisión por negligencia,
tabla34_1A0319,1A0319,Participaciones por pagar,
tabla34_1A0310,1A0310,Provisiones,
tabla34_1A03ST,1A03ST,Total Pasivo Corriente,
tabla34_1A0402,1A0402,Cuentas por Pagar a vinculadas,
tabla34_1A0401,1A0401,Deudas a largo plazo,
tabla34_1A0409,1A0409,Pasivo por Impuesto a la Renta Diferido,
tabla34_1A0408,1A0408,Otros Pasivos,
tabla34_1A0406,1A0406,Otras Provisiones ,
tabla34_1A04ST,1A04ST,Total Pasivo No Corriente,
tabla34_1A040T,1A040T,Total Pasivo,
tabla34_1A0701,1A0701,Capital,
tabla34_1A0702,1A0702,Capital Adicional,
tabla34_1A0705,1A0705,Reserva Legal,
tabla34_1A0706,1A0706,Otras Reservas,
tabla34_1A0707,1A0707,Resultados Acumulados,
tabla34_1A0711,1A0711,Resultado Neto del ejercicio,
tabla34_1A0713,1A0713,Ajustes al Patrimonio,
tabla34_1A07ST,1A07ST,Total Patrimonio Neto,
tabla34_1A070T,1A070T,TOTAL PASIVO Y PATRIMONIO NETO,
tabla34_1A0901,1A0901,Control de cartas de fianza,
tabla34_1A0902,1A0902,Responsabilidad por instrumentos derivados,
tabla34_1A0903,1A0903,Responsabilidad por bonos de reconocimiento entregados en custodia,
